srch_id,date_time,site_id,visitor_location_country_id,visitor_hist_starrating,visitor_hist_adr_usd,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,comp1_rate,comp1_inv,comp1_rate_percent_diff,comp2_rate,comp2_inv,comp2_rate_percent_diff,comp3_rate,comp3_inv,comp3_rate_percent_diff,comp4_rate,comp4_inv,comp4_rate_percent_diff,comp5_rate,comp5_inv,comp5_rate_percent_diff,comp6_rate,comp6_inv,comp6_rate_percent_diff,comp7_rate,comp7_inv,comp7_rate_percent_diff,comp8_rate,comp8_inv,comp8_rate_percent_diff
68,2013-01-19 00:40:25,15,55,NULL,NULL,56,11031,4,4.5,0,4.3,0.4204,5.38,242.78,0,26137,5,199,2,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
68,2013-01-19 00:40:25,15,55,NULL,NULL,56,12671,4,4.0,0,4.26,0.4353,4.87,150.75,0,26137,5,199,2,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
68,2013-01-19 00:40:25,15,55,NULL,NULL,56,15537,3,0.0,1,4.19,NULL,4.81,138.05,0,26137,5,199,2,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
68,2013-01-19 00:40:25,15,55,NULL,NULL,56,20080,4,4.0,1,4.22,0.4516,5.14,252.3,0,26137,5,199,2,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
68,2013-01-19 00:40:25,15,55,NULL,NULL,56,24974,5,5.0,0,4.32,0.3565,5.86,636.31,0,26137,5,199,2,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
68,2013-01-19 00:40:25,15,55,NULL,NULL,56,25122,4,4.0,1,4.32,0.2156,4.91,120.6,0,26137,5,199,2,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
68,2013-01-19 00:40:25,15,55,NULL,NULL,56,32856,4,4.5,0,4.17,0.1939,5.04,277.69,0,26137,5,199,2,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
68,2013-01-19 00:40:25,15,55,NULL,NULL,56,33437,4,4.0,0,4.22,0.4698,4.84,172.96,0,26137,5,199,2,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
68,2013-01-19 00:40:25,15,55,NULL,NULL,56,36222,4,4.0,1,4.28,0.3137,4.86,120.6,0,26137,5,199,2,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
68,2013-01-19 00:40:25,15,55,NULL,NULL,56,37391,4,4.0,0,4.13,0.2961,5.22,199.94,0,26137,5,199,2,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
68,2013-01-19 00:40:25,15,55,NULL,NULL,56,46380,3,3.5,0,4.3,0.3878,4.72,169.79,0,26137,5,199,2,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
68,2013-01-19 00:40:25,15,55,NULL,NULL,56,52327,4,4.0,1,4.22,0.4515,4.68,155.51,0,26137,5,199,2,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
68,2013-01-19 00:40:25,15,55,NULL,NULL,56,52411,1,4.0,0,4.32,0.4077,4.24,106.32,0,26137,5,199,2,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
68,2013-01-19 00:40:25,15,55,NULL,NULL,56,57025,4,4.0,0,4.32,0.3057,4.86,192.0,0,26137,5,199,2,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
68,2013-01-19 00:40:25,15,55,NULL,NULL,56,59455,3,3.5,0,4.32,0.1882,4.79,153.92,0,26137,5,199,2,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
68,2013-01-19 00:40:25,15,55,NULL,NULL,56,71108,3,4.0,0,4.3,0.4174,4.81,222.15,0,26137,5,199,2,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
68,2013-01-19 00:40:25,15,55,NULL,NULL,56,76706,4,4.0,1,4.22,0.4552,5.31,192.0,0,26137,5,199,2,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
68,2013-01-19 00:40:25,15,55,NULL,NULL,56,77295,4,4.5,0,4.19,0.3681,5.1,242.78,0,26137,5,199,2,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
68,2013-01-19 00:40:25,15,55,NULL,NULL,56,79492,4,4.0,1,4.08,0.2457,5.19,144.4,0,26137,5,199,2,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
68,2013-01-19 00:40:25,15,55,NULL,NULL,56,83991,4,3.5,0,4.17,0.309,5.04,172.96,0,26137,5,199,2,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
68,2013-01-19 00:40:25,15,55,NULL,NULL,56,91562,4,4.5,0,4.28,0.4722,5.04,209.46,0,26137,5,199,2,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
68,2013-01-19 00:40:25,15,55,NULL,NULL,56,93982,4,4.0,0,4.11,0.1465,5.14,206.28,0,26137,5,199,2,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
68,2013-01-19 00:40:25,15,55,NULL,NULL,56,103181,5,5.0,0,4.32,0.3983,5.67,506.19,0,26137,5,199,2,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
68,2013-01-19 00:40:25,15,55,NULL,NULL,56,109824,4,4.0,0,4.14,0.2982,5.13,226.91,0,26137,5,199,2,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
68,2013-01-19 00:40:25,15,55,NULL,NULL,56,109876,4,4.5,0,4.3,0.432,4.79,195.18,0,26137,5,199,2,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
68,2013-01-19 00:40:25,15,55,NULL,NULL,56,111483,4,4.0,0,4.17,0.4066,4.86,133.29,0,26137,5,199,2,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
68,2013-01-19 00:40:25,15,55,NULL,NULL,56,112474,4,4.0,1,4.32,0.2249,4.94,125.36,0,26137,5,199,2,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
68,2013-01-19 00:40:25,15,55,NULL,NULL,56,117244,4,4.0,1,4.29,0.4138,4.98,223.74,0,26137,5,199,2,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
68,2013-01-19 00:40:25,15,55,NULL,NULL,56,132556,3,3.5,0,4.22,0.4506,4.81,120.6,0,26137,5,199,2,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
68,2013-01-19 00:40:25,15,55,NULL,NULL,56,137490,3,4.0,0,4.34,0.3852,5.02,192.0,0,26137,5,199,2,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
68,2013-01-19 00:40:25,15,55,NULL,NULL,56,140223,4,4.0,0,4.28,0.4392,4.94,252.3,0,26137,5,199,2,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
69,2013-03-09 12:15:13,5,219,NULL,NULL,219,40279,5,4.5,1,4.29,0.2385,5.96,179.0,1,8192,1,1,1,0,1,0,NULL,200.82,0,NULL,NULL,NULL,1,0,5,0,0,NULL,NULL,NULL,NULL,0,0,5,NULL,NULL,NULL,NULL,NULL,NULL,0,0,5
69,2013-03-09 12:15:13,5,219,NULL,NULL,219,46274,5,4.5,1,4.08,0.1012,5.88,239.0,0,8192,1,1,1,0,1,0,NULL,201.82,0,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
69,2013-03-09 12:15:13,5,219,NULL,NULL,219,59657,5,4.5,0,4.33,0.2398,5.86,190.0,0,8192,1,1,1,0,1,0,NULL,200.71,0,NULL,NULL,NULL,-1,0,15,-1,0,15,NULL,NULL,NULL,-1,0,15,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,15
69,2013-03-09 12:15:13,5,219,NULL,NULL,219,59781,5,4.5,1,4.32,0.2581,5.82,189.0,1,8192,1,1,1,0,1,0,NULL,200.59,0,NULL,NULL,NULL,0,0,NULL,0,0,9,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
69,2013-03-09 12:15:13,5,219,NULL,NULL,219,60468,5,4.5,1,4.16,0.2332,5.9,149.0,0,8192,1,1,1,0,1,0,NULL,201.41,0,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
69,2013-03-09 12:15:13,5,219,NULL,NULL,219,77795,5,4.5,1,4.11,0.1743,5.82,149.0,0,8192,1,1,1,0,1,0,NULL,201.61,0,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
69,2013-03-09 12:15:13,5,219,NULL,NULL,219,94455,5,4.5,1,4.08,0.1,5.88,239.0,0,8192,1,1,1,0,1,0,NULL,201.82,0,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,4
69,2013-03-09 12:15:13,5,219,NULL,NULL,219,117294,5,5.0,1,3.37,0.0615,5.96,179.0,0,8192,1,1,1,0,1,0,NULL,199.79,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
69,2013-03-09 12:15:13,5,219,NULL,NULL,219,122112,5,5.0,1,4.29,0.2668,5.96,215.0,0,8192,1,1,1,0,1,0,NULL,200.56,0,NULL,NULL,NULL,0,0,NULL,0,0,9,NULL,NULL,NULL,0,0,10,NULL,NULL,NULL,NULL,NULL,NULL,0,0,10
70,2013-06-19 10:41:25,24,216,NULL,NULL,219,5090,4,4.0,1,4.77,0.4623,0.0,137.69,1,20319,1,100,2,0,1,1,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70,2013-06-19 10:41:25,24,216,NULL,NULL,219,9522,3,4.0,1,4.66,0.4168,0.0,166.74,1,20319,1,100,2,0,1,1,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70,2013-06-19 10:41:25,24,216,NULL,NULL,219,11414,3,4.0,1,4.61,0.3422,0.0,144.6,1,20319,1,100,2,0,1,1,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
70,2013-06-19 10:41:25,24,216,NULL,NULL,219,18569,4,4.5,1,4.74,0.4738,0.0,295.23,0,20319,1,100,2,0,1,1,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70,2013-06-19 10:41:25,24,216,NULL,NULL,219,27711,3,3.5,1,4.65,0.4355,0.0,133.53,1,20319,1,100,2,0,1,1,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
70,2013-06-19 10:41:25,24,216,NULL,NULL,219,30417,3,4.0,0,4.76,0.2956,0.0,107.73,1,20319,1,100,2,0,1,1,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70,2013-06-19 10:41:25,24,216,NULL,NULL,219,31442,4,4.5,1,4.66,0.2685,0.0,246.11,0,20319,1,100,2,0,1,1,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
70,2013-06-19 10:41:25,24,216,NULL,NULL,219,33163,5,4.5,0,0.0,0.0098,0.0,385.3,0,20319,1,100,2,0,1,1,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70,2013-06-19 10:41:25,24,216,NULL,NULL,219,35043,4,4.5,1,4.81,0.364,0.0,305.51,0,20319,1,100,2,0,1,1,NULL,NULL,0,NULL,NULL,NULL,-1,0,19,-1,0,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,19
70,2013-06-19 10:41:25,24,216,NULL,NULL,219,37788,4,4.5,1,4.72,0.4694,0.0,301.46,0,20319,1,100,2,0,1,1,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70,2013-06-19 10:41:25,24,216,NULL,NULL,219,38846,3,3.5,1,4.71,0.4573,0.0,114.24,0,20319,1,100,2,0,1,1,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70,2013-06-19 10:41:25,24,216,NULL,NULL,219,41585,4,4.0,1,4.6,0.3128,0.0,179.89,1,20319,1,100,2,0,1,1,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
70,2013-06-19 10:41:25,24,216,NULL,NULL,219,42875,3,4.0,1,4.6,0.3064,0.0,149.45,1,20319,1,100,2,0,1,1,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
70,2013-06-19 10:41:25,24,216,NULL,NULL,219,44879,4,4.5,1,4.75,0.3205,0.0,147.62,0,20319,1,100,2,0,1,1,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70,2013-06-19 10:41:25,24,216,NULL,NULL,219,63682,3,4.0,1,4.81,0.4229,0.0,173.28,0,20319,1,100,2,0,1,1,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70,2013-06-19 10:41:25,24,216,NULL,NULL,219,67688,4,4.0,1,4.77,0.4373,0.0,321.22,0,20319,1,100,2,0,1,1,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70,2013-06-19 10:41:25,24,216,NULL,NULL,219,68783,5,4.5,1,4.77,0.4338,0.0,410.18,0,20319,1,100,2,0,1,1,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70,2013-06-19 10:41:25,24,216,NULL,NULL,219,92698,4,4.0,0,4.63,0.4083,0.0,176.67,1,20319,1,100,2,0,1,1,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70,2013-06-19 10:41:25,24,216,NULL,NULL,219,99894,4,4.5,1,4.32,0.1531,0.0,206.57,0,20319,1,100,2,0,1,1,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70,2013-06-19 10:41:25,24,216,NULL,NULL,219,102112,5,4.5,1,4.81,0.3813,0.0,484.31,0,20319,1,100,2,0,1,1,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70,2013-06-19 10:41:25,24,216,NULL,NULL,219,104149,4,4.5,1,4.63,0.4087,0.0,405.43,1,20319,1,100,2,0,1,1,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
70,2013-06-19 10:41:25,24,216,NULL,NULL,219,114777,4,4.5,1,4.81,0.4124,0.0,225.35,0,20319,1,100,2,0,1,1,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70,2013-06-19 10:41:25,24,216,NULL,NULL,219,117347,4,4.5,1,4.81,0.3676,0.0,305.41,0,20319,1,100,2,0,1,1,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70,2013-06-19 10:41:25,24,216,NULL,NULL,219,121287,4,4.0,1,4.66,0.4434,0.0,281.69,0,20319,1,100,2,0,1,1,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70,2013-06-19 10:41:25,24,216,NULL,NULL,219,121586,4,4.0,1,4.6,0.3244,0.0,165.26,1,20319,1,100,2,0,1,1,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70,2013-06-19 10:41:25,24,216,NULL,NULL,219,121665,3,4.0,1,4.17,0.1121,0.0,152.75,0,20319,1,100,2,0,1,1,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70,2013-06-19 10:41:25,24,216,NULL,NULL,219,130968,4,4.5,1,4.81,0.3536,0.0,158.44,1,20319,1,100,2,0,1,1,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70,2013-06-19 10:41:25,24,216,NULL,NULL,219,134786,5,4.5,0,4.48,0.1913,0.0,325.18,0,20319,1,100,2,0,1,1,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70,2013-06-19 10:41:25,24,216,NULL,NULL,219,135195,5,5.0,1,4.81,0.366,0.0,354.83,0,20319,1,100,2,0,1,1,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
76,2013-03-07 16:44:24,5,219,NULL,NULL,219,14082,4,4.0,1,4.29,0.239,5.36,240.0,0,8192,2,36,4,0,2,1,NULL,226.25,1,NULL,NULL,NULL,0,0,4,0,1,4,NULL,NULL,NULL,0,0,4,NULL,NULL,NULL,NULL,NULL,NULL,0,0,4
76,2013-03-07 16:44:24,5,219,NULL,NULL,219,21018,4,4.0,1,3.43,0.1043,5.47,215.0,1,8192,2,36,4,0,2,1,NULL,225.24,1,NULL,NULL,NULL,0,0,NULL,0,1,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,13
76,2013-03-07 16:44:24,5,219,NULL,NULL,219,24545,4,4.0,0,4.04,0.278,5.21,112.0,1,8192,2,36,4,0,2,1,NULL,225.75,1,NULL,NULL,NULL,NULL,NULL,NULL,0,1,22,NULL,NULL,NULL,1,0,6,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,14
76,2013-03-07 16:44:24,5,219,NULL,NULL,219,26248,5,4.5,1,3.66,0.1305,5.52,275.0,1,8192,2,36,4,0,2,1,NULL,225.24,1,NULL,NULL,NULL,0,0,NULL,0,1,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,10
76,2013-03-07 16:44:24,5,219,NULL,NULL,219,29633,3,4.5,1,4.22,0.2547,5.42,249.0,0,8192,2,36,4,0,2,1,NULL,226.44,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
76,2013-03-07 16:44:24,5,219,NULL,NULL,219,35223,4,4.0,1,4.3,0.2373,5.34,202.0,0,8192,2,36,4,0,2,1,NULL,226.19,1,NULL,NULL,NULL,0,0,NULL,0,1,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
76,2013-03-07 16:44:24,5,219,NULL,NULL,219,38419,5,4.0,1,4.19,0.2573,5.61,184.0,1,8192,2,36,4,0,2,1,NULL,226.53,1,NULL,NULL,NULL,1,0,3,0,1,NULL,NULL,NULL,NULL,1,0,3,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
76,2013-03-07 16:44:24,5,219,NULL,NULL,219,38904,3,4.0,0,3.85,0.0694,4.79,79.0,0,8192,2,36,4,0,2,1,NULL,227.67,1,NULL,NULL,NULL,-1,0,2,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,24
